Id,Weekly_Sales
41_35_2013-03-22,2338.3081500000008
41_35_2013-03-29,2337.748380952382
41_35_2013-04-05,2217.7379955555566
41_35_2013-04-12,2182.6263999999996
41_35_2013-04-19,2209.9230000000002
41_35_2013-04-26,2270.5945271212126
41_35_2013-05-03,2621.2602268564765
41_35_2013-05-10,2654.166331471862
41_35_2013-05-17,2801.615504686147
41_35_2013-05-24,2707.3011081385275
41_35_2013-05-31,2698.7416980608887
41_35_2013-06-07,2632.5269580952386
41_35_2013-06-14,2823.79441099379
41_35_2013-06-21,2778.4395430450722
41_35_2013-06-28,2843.6872159937902
41_35_2013-07-05,2630.5157814699796
41_35_2013-07-12,2383.874914803313
41_35_2013-07-19,2328.3875206227103
41_35_2013-07-26,2265.3613984004887
41_36_2012-11-02,1513.6723727272727
41_36_2012-11-09,1436.7293666666671
41_36_2012-11-16,1562.7739621212127
41_36_2012-11-23,1841.1813100000002
41_36_2012-11-30,1692.0212311688315
41_36_2012-12-07,1785.5761354545452
41_36_2012-12-14,2042.4341211688316
41_36_2012-12-21,2297.0245878354986
41_36_2012-12-28,1645.516493333333
41_36_2013-01-04,1031.9043725757576
41_36_2013-01-11,779.0051742424242
41_36_2013-01-18,919.7306059090909
41_36_2013-01-25,588.5610075757573
41_36_2013-02-01,1562.7875533333336
41_36_2013-02-08,1858.3701866666663
41_36_2013-02-15,1412.4535142424243
41_36_2013-02-22,1456.8981475757575
41_36_2013-03-01,1324.9951177777775
41_36_2013-03-08,1578.636313809524
41_36_2013-03-15,1521.4830955555556
41_36_2013-03-22,1629.632117777778
41_36_2013-03-29,1628.7204011111112
41_36_2013-04-05,1492.1132526984127
41_36_2013-04-12,1533.856011957672
41_36_2013-04-19,1512.8110193650793
41_36_2013-04-26,1231.8597360317463
41_36_2013-05-03,1237.2329532478634
41_36_2013-05-10,1450.1969910256405
41_36_2013-05-17,2245.3832666666667
41_36_2013-05-24,2525.0188
41_36_2013-05-31,2781.1585166666664
41_36_2013-06-07,3352.229633333334
41_36_2013-06-14,3444.9375666666665
41_36_2013-06-21,3057.2715133333336
41_36_2013-06-28,3402.111763333334
41_36_2013-07-05,2692.382899999999
41_36_2013-07-12,2169.3650666666667
41_36_2013-07-19,1551.080866666667
41_36_2013-07-26,1603.545295652174
41_38_2012-11-02,50830.366816666676
41_38_2012-11-09,50496.408466666675
41_38_2012-11-16,50878.06299444442
41_38_2012-11-23,46109.5442
41_38_2012-11-30,48090.115077777766
41_38_2012-12-07,52456.186499999974
41_38_2012-12-14,50006.07484666665
41_38_2012-12-21,51242.304783333304
41_38_2012-12-28,48109.64295
41_38_2013-01-04,52345.15097888887
41_38_2013-01-11,52099.43198888888
41_38_2013-01-18,54647.56809833332
41_38_2013-01-25,51423.53454222221
41_38_2013-02-01,53235.98407666664
41_38_2013-02-08,49006.793650000014
41_38_2013-02-15,53568.183497222206
41_38_2013-02-22,53383.99643999997
41_38_2013-03-01,52730.06653666665
41_38_2013-03-08,51739.47545388886
41_38_2013-03-15,51724.49406388887
41_38_2013-03-22,52161.43026222221
41_38_2013-03-29,52695.14534777773
41_38_2013-04-05,52937.221662222204
41_38_2013-04-12,53481.261586666646
41_38_2013-04-19,51883.9155211111
41_38_2013-04-26,51672.119338888886
41_38_2013-05-03,49058.1408875
41_38_2013-05-10,49251.86508749999
41_38_2013-05-17,48672.49240207432
41_38_2013-05-24,48443.55976527777
41_38_2013-05-31,47555.42210813493
41_38_2013-06-07,48786.62306369047
41_38_2013-06-14,47553.12382480159
41_38_2013-06-21,47447.12980207432
41_38_2013-06-28,48356.11336146826
41_38_2013-07-05,48231.97932480159
41_38_2013-07-12,47505.727922023805
41_38_2013-07-19,48503.19090813494
41_38_2013-07-26,47845.06919785715
41_40_2012-11-02,60235.29680416667
41_40_2012-11-09,60154.12052083332
41_40_2012-11-16,59984.7283208333
41_40_2012-11-23,58613.32649615386
41_40_2012-11-30,58550.7319503205
41_40_2012-12-07,59546.27731698717
41_40_2012-12-14,60060.24783416667
41_40_2012-12-21,59820.95205083332
41_40_2012-12-28,59481.78165000001
41_40_2013-01-04,60395.513483333336
41_40_2013-01-11,59067.84890555556
41_40_2013-01-18,58327.34678
41_40_2013-01-25,58391.97315000001
41_40_2013-02-01,60173.083425151526
41_40_2013-02-08,60457.44537515151
41_40_2013-02-15,59842.457275151515
41_40_2013-02-22,59581.59059737376
41_40_2013-03-01,57735.98517619047
41_40_2013-03-08,59748.80255848486
41_40_2013-03-15,59271.19409848485
41_40_2013-03-22,59406.39905
41_40_2013-03-29,59180.99345166666
41_40_2013-04-05,59487.52251681818
41_40_2013-04-12,59837.412555707066
41_40_2013-04-19,57774.57445119048
41_40_2013-04-26,57621.23298833334
41_40_2013-05-03,51500.23570555556
41_40_2013-05-10,50939.83933434343
41_40_2013-05-17,50812.16734309524
41_40_2013-05-24,50712.878983333336
41_40_2013-05-31,49482.11440476193
41_40_2013-06-07,51371.849895454565
41_40_2013-06-14,50936.18687545454
41_40_2013-06-21,50774.800301428564
41_40_2013-06-28,50968.5872760101
41_40_2013-07-05,50943.12165
41_40_2013-07-12,50276.713146464645
41_40_2013-07-19,50973.19093257576
41_40_2013-07-26,50524.39170479798
41_41_2012-11-02,3249.9769100000003
41_41_2012-11-09,3252.414526666668
41_41_2012-11-16,3378.376846666668
41_41_2012-11-23,4355.059846666667
41_41_2012-11-30,2895.042724444445
41_41_2012-12-07,3565.3415077777795
41_41_2012-12-14,4656.260766666666
41_41_2012-12-21,4913.072899999999
41_41_2012-12-28,4247.0845
41_41_2013-01-04,2173.976234210527
41_41_2013-01-11,1999.3179675438598
41_41_2013-01-18,1054.9864544110278
41_41_2013-01-25,865.1377429824563
41_41_2013-02-01,659.7072395944406
41_41_2013-02-08,1285.5028714285718
41_41_2013-02-15,792.4760973722186
41_41_2013-02-22,865.9620815827448
41_41_2013-03-01,853.2531701541734
41_41_2013-03-08,900.4553734875067
41_41_2013-03-15,1057.697764832536
41_41_2013-03-22,1124.247742610314
41_41_2013-03-29,1225.5927381658696
41_41_2013-04-05,2613.5938878787892
41_41_2013-04-12,2398.4650666666676
41_41_2013-04-19,1500.753205427029
41_41_2013-04-26,1426.877052396726
41_41_2013-05-03,1267.4803794871798
41_41_2013-05-10,1224.0812840326344
41_41_2013-05-17,1426.4987494871793
41_41_2013-05-24,1238.1188461538463
41_41_2013-05-31,1121.474162820513
41_41_2013-06-07,1235.1458833333331
41_41_2013-06-14,1235.2340333333332
41_41_2013-06-21,1245.3273166666665
41_41_2013-06-28,1186.1831666666665
41_41_2013-07-05,1484.2316333333333
41_41_2013-07-12,1201.7886664912282
41_41_2013-07-19,1247.4811748245613
41_41_2013-07-26,1119.511058157895
41_42_2012-11-02,5736.608143333332
41_42_2012-11-09,5728.397462380951
41_42_2012-11-16,5763.812936666665
41_42_2012-11-23,5885.012499999999
41_42_2012-11-30,5523.782216666665
41_42_2012-12-07,5585.387883333333
41_42_2012-12-14,5244.407989999999
41_42_2012-12-21,5381.518556666666
41_42_2012-12-28,5075.201352380951
41_42_2013-01-04,5048.641583333333
41_42_2013-01-11,5470.172506666666
41_42_2013-01-18,4962.7925166666655
41_42_2013-01-25,5404.999156666667
41_42_2013-02-01,5170.375933333332
41_42_2013-02-08,4935.624533333333
41_42_2013-02-15,5171.000036666665
41_42_2013-02-22,5359.584286666665
41_42_2013-03-01,5260.911082380951
41_42_2013-03-08,5434.821213333332
41_42_2013-03-15,5438.395313333331
41_42_2013-03-22,5447.87858238095
41_42_2013-03-29,5465.196249047619
41_42_2013-04-05,5621.428829047616
41_42_2013-04-12,5602.181669999999
41_42_2013-04-19,5428.6930357142855
41_42_2013-04-26,5518.932483333334
41_42_2013-05-03,5416.078346666668
41_42_2013-05-10,5586.601871428572
41_42_2013-05-17,5771.867826666667
41_42_2013-05-24,5569.729548095239
41_42_2013-05-31,5719.2773566666665
41_42_2013-06-07,5695.577383333335
41_42_2013-06-14,5847.804266666666
41_42_2013-06-21,5838.7119999999995
41_42_2013-06-28,5783.816196666666
41_42_2013-07-05,5837.761729999999
41_42_2013-07-12,5750.177589999999
41_42_2013-07-19,6023.969223333333
41_42_2013-07-26,5946.6226
41_44_2012-11-02,5352.445466666666
41_44_2012-11-09,5167.878166666668
41_44_2012-11-16,5355.669900000001
41_44_2012-11-23,8035.640333333332
41_44_2012-11-30,5812.861233333334
41_44_2012-12-07,6395.190550000003
41_44_2012-12-14,8416.58324666667
41_44_2012-12-21,11109.888700000001
41_44_2012-12-28,4042.5396833333334
41_44_2013-01-04,4199.491889999999
41_44_2013-01-11,4133.254023030302
41_44_2013-01-18,4266.931227179486
41_44_2013-01-25,4081.851331880343
41_44_2013-02-01,4249.746333333332
41_44_2013-02-08,4418.774549999999
41_44_2013-02-15,4457.567419743588
41_44_2013-02-22,4490.174119696969
41_44_2013-03-01,4212.621899999999
41_44_2013-03-08,4102.589283333334
41_44_2013-03-15,4065.1580296969687
41_44_2013-03-22,4120.013706666666
41_44_2013-03-29,4323.8520733333335
41_44_2013-04-05,4440.019317619048
41_44_2013-04-12,4532.353084285714
41_44_2013-04-19,4015.249933333332
41_44_2013-04-26,4006.014676666666
41_44_2013-05-03,4214.4853132622275
41_44_2013-05-10,4238.815323262228
41_44_2013-05-17,4036.6523459131067
41_44_2013-05-24,4250.863268750357
41_44_2013-05-31,3938.615319755082
41_44_2013-06-07,4250.914887726771
41_44_2013-06-14,4143.661625087625
41_44_2013-06-21,4041.536695099564
41_44_2013-06-28,4071.1045032813827
41_44_2013-07-05,4185.104161844418
41_44_2013-07-12,4046.0568856658815
41_44_2013-07-19,4045.178805945557
41_44_2013-07-26,3986.0076060275246
41_45_2012-11-02,17.889937142857153
41_45_2012-11-09,19.139206190476195
41_45_2012-11-16,34.404916666666665
41_45_2012-11-23,1225.5343333333335
41_45_2012-12-07,40.391123809523805
41_45_2012-12-14,26.928466666666665
41_45_2012-12-21,31.078483333333335
41_45_2012-12-28,221.06198333333342
41_46_2012-11-02,26766.927810018315
41_46_2012-11-09,26796.734879065934
41_46_2012-11-16,26670.99374906594
41_46_2012-11-23,27955.87096512821
41_46_2012-11-30,26890.674065732597
41_46_2012-12-07,29218.528591684975
41_46_2012-12-14,33973.168778589745
41_46_2012-12-21,41831.83851192307
41_46_2012-12-28,31795.09747858974
41_46_2013-01-04,26828.102488461544
41_46_2013-01-11,27092.75082179488
41_46_2013-01-18,26688.52702179488
41_46_2013-01-25,27566.123818158518
41_46_2013-02-01,26951.05833650076
41_46_2013-02-08,27632.180729834086
41_46_2013-02-15,27924.91166650076
41_46_2013-02-22,28382.14173316743
41_46_2013-03-01,28840.667072691238
41_46_2013-03-08,28808.09826126266
41_46_2013-03-15,29079.07041602457
41_46_2013-03-22,29133.215299357904
41_46_2013-03-29,29070.358767929327
41_46_2013-04-05,30093.822339357903
41_46_2013-04-12,29911.544952215045
41_46_2013-04-19,28952.27992840552
41_46_2013-04-26,29480.031738405516
41_46_2013-05-03,22368.318206582637
41_46_2013-05-10,22701.963266190476
41_46_2013-05-17,23502.010914761908
41_46_2013-05-24,23460.96718285715
41_46_2013-05-31,23778.426540000004
41_46_2013-06-07,24603.77490666667
41_46_2013-06-14,24357.547084285718
41_46_2013-06-21,24346.69193428572
41_46_2013-06-28,24350.321821428573
41_46_2013-07-05,24851.554767619047
41_46_2013-07-12,23636.598206892242
41_46_2013-07-19,22954.730164035096
41_46_2013-07-26,22581.092590225566
41_47_2012-12-28,61.59105
41_48_2012-11-02,3273.5966666666673
41_48_2012-11-09,3006.686666666667
41_48_2012-11-16,2994.211566666667
41_48_2012-11-23,6029.175733333332
41_48_2012-11-30,3712.482533333333
41_48_2012-12-07,3098.1201261904766
41_48_2012-12-14,3383.8693666666677
41_48_2012-12-21,3566.958683333334
41_48_2012-12-28,2514.378192857143
41_48_2013-01-04,1492.2116666666666
41_48_2013-01-11,1358.687637254902
41_48_2013-01-18,1342.533152406417
41_48_2013-01-25,1366.4248190730839
41_48_2013-02-01,1519.1448333333333
41_48_2013-02-08,1688.7871
41_48_2013-02-15,1648.0362372549016
41_48_2013-02-22,1455.9365705882353
41_48_2013-03-01,1483.9094190730837
41_48_2013-03-08,1431.7499515406164
41_48_2013-03-15,1374.1565705882354
41_48_2013-03-22,1474.544820588235
41_48_2013-03-29,1576.6201420168063
41_48_2013-04-05,1344.0861420168067
41_48_2013-04-12,1397.76847535014
41_48_2013-04-19,1321.2029515406164
41_48_2013-04-26,1306.195951540616
41_48_2013-05-03,1302.694044397759
41_48_2013-05-10,1146.1451205882352
41_48_2013-05-17,1370.6022318181817
41_48_2013-05-24,1239.000168207283
41_48_2013-06-07,1407.473287254902
41_48_2013-06-14,1242.667237254902
41_48_2013-06-21,1075.9939039215687
41_48_2013-06-28,1391.3758705882353
41_48_2013-07-05,1362.0045
41_48_2013-07-12,1154.978703921569
41_48_2013-07-19,1229.1023372549023
41_48_2013-07-26,1123.9978705882356
41_49_2012-11-02,6034.97084
41_49_2012-11-09,6888.7364566666665
41_49_2012-11-16,5627.422608571427
41_49_2012-11-23,6791.27301190476
41_49_2012-11-30,5896.675861904763
41_49_2012-12-07,5578.521733333333
41_49_2012-12-14,6158.636049999998
41_49_2012-12-21,6273.732783333332
41_49_2012-12-28,8232.521150000004
41_49_2013-01-04,9040.99288333334
41_49_2013-01-11,7809.497910606063
41_49_2013-01-18,6848.118248701297
41_49_2013-01-25,6884.09639958042
41_49_2013-02-01,6653.968365367965
41_49_2013-02-08,6757.517466666667
41_49_2013-02-15,6904.811695367964
41_49_2013-02-22,7042.534687675656
41_49_2013-03-01,6921.9809239393935
41_49_2013-03-08,6903.139678701298
41_49_2013-03-15,7085.2031098978805
41_49_2013-03-22,7137.6389953679645
41_49_2013-03-29,7134.153645367965
41_49_2013-04-05,6570.228009812409
41_49_2013-04-12,6800.14370981241
41_49_2013-04-19,6846.511077356267
41_49_2013-04-26,6988.107739261031
41_49_2013-05-03,6644.958186769005
41_49_2013-05-10,6657.2499923245605
41_49_2013-05-17,6842.98937732456
41_49_2013-05-24,6527.255907709177
41_49_2013-05-31,6715.301681629202
41_49_2013-06-07,6366.546566188198
41_49_2013-06-14,6575.393270354861
41_49_2013-06-21,6703.643725739477
41_49_2013-06-28,6679.230041188197
41_49_2013-07-05,6603.734159521528
41_49_2013-07-12,6625.036759521528
41_49_2013-07-19,6626.985259521529
41_49_2013-07-26,6706.134913030301
41_52_2012-11-02,2459.660151904762
41_52_2012-11-09,2448.4328185714285
41_52_2012-11-16,2587.47116
41_52_2012-11-23,4586.527283333335
41_52_2012-11-30,3057.133416666668
41_52_2012-12-07,2910.641386666667
41_52_2012-12-14,3465.900913333334
41_52_2012-12-21,3441.5736133333344
41_52_2012-12-28,2653.427303333334
41_52_2013-01-04,1927.2639833333337
41_52_2013-01-11,2121.251296834733
41_52_2013-01-18,2239.1118647277103
41_52_2013-01-25,2161.5232528229485
41_52_2013-02-01,2302.70982043956
41_52_2013-02-08,2472.9826476190483
41_52_2013-02-15,2245.856908845357
41_52_2013-02-22,2197.12676472771
41_52_2013-03-01,2130.9100838943764
41_52_2013-03-08,2081.583674727711
41_52_2013-03-15,1933.0542321786913
41_52_2013-03-22,2195.4974371552466
41_52_2013-03-29,2282.4097529885803
41_52_2013-04-05,2139.5063038219137
41_52_2013-04-12,2076.7662955610435
41_52_2013-04-19,2089.2182157449897
41_52_2013-04-26,1995.0645165783228
41_52_2013-05-03,1948.8228815341877
41_52_2013-05-10,1946.0687488675217
41_52_2013-05-17,1902.7136629627594
41_52_2013-05-24,1894.246631534188
41_52_2013-05-31,1810.7970312777784
41_52_2013-06-07,1848.996658867521
41_52_2013-06-14,1743.038915277777
41_52_2013-06-21,1741.3470979444442
41_52_2013-06-28,1663.1584160103785
41_52_2013-07-05,1761.2707275
41_52_2013-07-12,1619.5472115659345
41_52_2013-07-19,1634.5354373668001
41_52_2013-07-26,1678.4369873668
41_54_2012-11-02,56.64232304761907
41_54_2012-11-09,48.357623047619064
41_54_2012-11-16,162.9558111111112
41_54_2012-11-23,2561.775166666667
41_54_2012-11-30,60.32962380952382
41_54_2012-12-07,51.539977777777786
41_54_2012-12-14,72.34401587301589
41_54_2012-12-21,80.03882777777783
41_54_2012-12-28,62.67973333333335
41_54_2013-01-11,19.735808928571434
41_54_2013-01-18,22.49065317099567
41_54_2013-02-01,123.736786030417
41_54_2013-02-08,140.65386666666666
41_54_2013-02-15,120.11958728354978
41_54_2013-02-22,111.52687717881578
41_54_2013-03-01,109.37062032828288
41_54_2013-03-15,119.50975152597408
41_54_2013-03-22,122.70440481601734
41_54_2013-03-29,123.64021357131223
41_54_2013-04-05,42.79904150782016
41_54_2013-04-12,117.6915462697249
41_54_2013-05-03,28.868459298326727
41_54_2013-05-10,34.80811002643734
41_54_2013-05-17,32.589912101029405
41_54_2013-05-24,33.50242453642196
41_54_2013-05-31,37.58340275835276
41_54_2013-06-07,45.31106492753624
41_54_2013-06-21,45.994069908379146
41_54_2013-07-05,56.377258797268034
41_54_2013-07-19,41.96098918687842
41_54_2013-07-26,38.1354870021283
41_55_2012-11-02,11548.054649999996
41_55_2012-11-09,21618.916080952386
41_55_2012-11-16,17624.709703921566
41_55_2012-11-23,49211.60205
41_55_2012-11-30,25391.726566666668
41_55_2012-12-07,17078.843049999996
41_55_2012-12-14,30530.135121428575
41_55_2012-12-21,38294.02775
41_55_2012-12-28,21536.686400000006
41_55_2013-01-04,7935.830246929824
41_55_2013-01-11,7232.575994548874
41_55_2013-01-18,6690.451488929824
41_55_2013-01-25,6615.86106654887
41_55_2013-02-01,6565.250595465166
41_55_2013-02-08,6671.745436654134
41_55_2013-02-15,7940.214887319806
41_55_2013-02-22,8107.2670506531385
41_55_2013-03-01,7171.857365553333
41_55_2013-03-08,6840.51980077329
41_55_2013-03-15,7255.538987501878
41_55_2013-03-22,7259.85428302819
41_55_2013-03-29,7285.956588590962
41_55_2013-04-05,7008.754841361527
41_55_2013-04-12,7041.094206987467
41_55_2013-04-19,6336.217502293829
41_55_2013-04-26,6216.841087345096
41_55_2013-05-03,7386.5833640799865
41_55_2013-05-10,7532.164461785962
41_55_2013-05-17,7105.303495485466
41_55_2013-05-24,7415.5624019080415
41_55_2013-05-31,6973.884089666281
41_55_2013-06-07,7382.09986162389
41_55_2013-06-14,7027.1080145650685
41_55_2013-06-21,6970.745877898401
41_55_2013-06-28,7153.79470067618
41_55_2013-07-05,7141.244294784848
41_55_2013-07-12,6954.338273612688
41_55_2013-07-19,6921.205701844571
41_55_2013-07-26,7049.650733035049
41_56_2012-11-02,1152.9844224420679
41_56_2012-11-09,1145.8043863636362
41_56_2012-11-16,1211.2282296969697
41_56_2012-11-23,4933.216123160173
41_56_2012-11-30,2171.908706363637
41_56_2012-12-07,2223.159546969697
41_56_2012-12-14,1520.3575136363631
41_56_2012-12-21,1042.652363636364
41_56_2012-12-28,551.7433803030303
41_56_2013-01-04,551.4216513926325
41_56_2013-01-11,534.2630072405857
41_56_2013-01-18,615.7674047259659
41_56_2013-01-25,875.7566572405858
41_56_2013-02-01,1727.2884334600537
41_56_2013-02-08,2273.749347376529
41_56_2013-02-15,2091.12539060291
41_56_2013-02-22,1577.2586719659917
41_56_2013-03-01,2120.181402262807
41_56_2013-03-08,2676.8308513104253
41_56_2013-03-15,3880.1355708198034
41_56_2013-03-22,5415.765006103893
41_56_2013-03-29,6933.0152427705625
41_56_2013-04-05,11582.049932132539
41_56_2013-04-12,9262.070864589803
41_56_2013-04-19,8766.122747923137
41_56_2013-04-26,10122.271924589802
41_56_2013-05-03,20135.055031428565
41_56_2013-05-10,28762.483835
41_56_2013-05-17,32194.243768333337
41_56_2013-05-24,30245.171635
41_56_2013-05-31,31564.327284999996
41_56_2013-06-07,20468.743028333338
41_56_2013-06-14,11917.835573333334
41_56_2013-06-21,11390.076925
41_56_2013-06-28,7153.378753492061
41_56_2013-07-05,6937.887789855072
41_56_2013-07-12,4042.5269075021306
41_56_2013-07-19,3887.979718048832
41_56_2013-07-26,3135.918277334547
41_58_2012-11-02,6859.343783333334
41_58_2012-11-09,6259.867116666668
41_58_2012-11-16,7693.1597999999985
41_58_2012-11-23,8059.221083333334
41_58_2012-11-30,7802.161249999999
41_58_2012-12-07,10050.463349999998
41_58_2012-12-14,7087.357583333333
41_58_2012-12-21,6925.349433333334
41_58_2012-12-28,6314.195333333333
41_58_2013-01-04,6129.349692857142
41_58_2013-01-11,4861.405238095238
41_58_2013-01-18,4882.520526190477
41_58_2013-01-25,5400.288238095239
41_58_2013-02-01,5598.158666666667
41_58_2013-02-08,6653.441999999999
41_58_2013-02-15,5421.093071428571
41_58_2013-02-22,5716.069738095237
41_58_2013-03-01,5611.108454761905
41_58_2013-03-08,6097.699371428571
41_58_2013-03-15,5372.547583333333
41_58_2013-03-22,5947.459433333333
41_58_2013-03-29,5867.41543809524
41_58_2013-04-05,5968.931333333333
41_58_2013-04-12,5237.0902166666665
41_58_2013-04-19,5441.326883333332
41_58_2013-04-26,5952.036283333333
41_58_2013-05-03,4434.491906666666
41_58_2013-05-10,5548.02649
41_58_2013-05-17,4890.92587745098
41_58_2013-05-24,5195.02972745098
41_58_2013-05-31,4829.117460784314
41_58_2013-06-07,6141.164960784314
41_58_2013-06-14,6300.679960784312
41_58_2013-06-21,5787.214960784314
41_58_2013-06-28,6253.104810784314
41_58_2013-07-05,5846.607341736693
41_58_2013-07-12,5427.577341736694
41_58_2013-07-19,5299.165675070029
41_58_2013-07-26,5075.674008403361
41_59_2012-11-02,484.2054230769232
41_59_2012-11-09,550.2873464102564
41_59_2012-11-16,846.1973883150183
41_59_2012-11-23,1521.1749833333336
41_59_2012-11-30,1051.1355833333341
41_59_2012-12-07,1709.6672888888888
41_59_2012-12-14,2746.270383333334
41_59_2012-12-21,2911.597755555556
41_59_2012-12-28,2655.7745555555553
41_59_2013-01-04,713.5395500000002
41_59_2013-01-11,391.6321452700378
41_59_2013-01-18,360.03671193670453
41_59_2013-01-25,345.081189397022
41_59_2013-02-01,421.66804130178394
41_59_2013-02-08,481.0377648311958
41_59_2013-02-15,385.38211987321233
41_59_2013-02-22,401.0105413017838
41_59_2013-03-01,378.68551118040193
41_59_2013-03-08,389.76164626812135
41_59_2013-03-15,401.10054972283666
41_59_2013-03-22,384.6011351041001
41_59_2013-03-29,371.5381163739414
41_59_2013-04-05,370.9566746351174
41_59_2013-04-12,373.80895241289517
41_59_2013-04-19,355.54615811997314
41_59_2013-04-26,365.9269403421954
41_59_2013-05-03,327.8099312560386
41_59_2013-05-10,324.2506534782609
41_59_2013-05-17,321.7979801449276
41_59_2013-05-24,333.9173201449276
41_59_2013-05-31,330.974885478261
41_59_2013-06-07,307.94619681159423
41_59_2013-06-14,307.5719301449275
41_59_2013-06-21,317.28096047826085
41_59_2013-06-28,292.9326468115942
41_59_2013-07-05,292.1147634782609
41_59_2013-07-12,315.9596301449276
41_59_2013-07-19,311.4765801449276
41_59_2013-07-26,315.05237681159423
41_60_2012-11-02,486.1841222222223
41_60_2012-11-09,477.99275555555573
41_60_2012-11-16,654.6685722222222
41_60_2012-11-23,673.8634166666667
41_60_2012-11-30,588.4261555555554
41_60_2012-12-07,828.0109777777781
41_60_2012-12-14,1183.2253333333329
41_60_2012-12-21,1095.0272777777775
41_60_2012-12-28,891.2140999999999
41_60_2013-01-04,521.4477333333334
41_60_2013-01-11,451.10296969696975
41_60_2013-01-18,424.02763636363625
41_60_2013-01-25,431.7549030303031
41_60_2013-02-01,551.6821111111111
41_60_2013-02-08,537.2181111111112
41_60_2013-02-15,467.464025974026
41_60_2013-02-22,463.54796969696974
41_60_2013-03-01,415.54754112554104
41_60_2013-03-08,444.50135353535353
41_60_2013-03-15,425.0495916305916
41_60_2013-03-22,442.06288860028866
41_60_2013-03-29,498.6470505050505
41_60_2013-04-05,484.04438383838396
41_60_2013-04-12,529.7199292929294
41_60_2013-04-19,447.3186219336219
41_60_2013-04-26,433.7183647907649
41_60_2013-05-03,313.51461220043564
41_60_2013-05-10,311.1711152816682
41_60_2013-05-17,323.008306012506
41_60_2013-05-24,321.13797267917266
41_60_2013-05-31,281.7825015225229
41_60_2013-06-07,316.9806181818183
41_60_2013-06-14,307.46007142857144
41_60_2013-06-21,314.1772380952381
41_60_2013-06-28,319.1466878306878
41_60_2013-07-05,298.0753333333334
41_60_2013-07-12,302.34544
41_60_2013-07-19,362.3722019047619
41_60_2013-07-26,302.4704577944862
41_67_2012-11-02,8606.05664166667
41_67_2012-11-09,8681.45704166667
41_67_2012-11-16,9623.956233333338
41_67_2012-11-23,14865.560733333328
41_67_2012-11-30,10380.756066666667
41_67_2012-12-07,13419.342183333332
41_67_2012-12-14,18436.04615
41_67_2012-12-21,22968.689750000005
41_67_2012-12-28,10637.490899999997
41_67_2013-01-04,8824.638328571426
41_67_2013-01-11,6859.454961904761
41_67_2013-01-18,7184.818511904759
41_67_2013-01-25,7173.355478571426
41_67_2013-02-01,10664.089010000005
41_67_2013-02-08,14712.718200000003
41_67_2013-02-15,12888.079600000005
41_67_2013-02-22,9308.637528919331
41_67_2013-03-01,7850.460339871713
41_67_2013-03-08,8301.03209761905
41_67_2013-03-15,8728.815848760603
41_67_2013-03-22,11028.350072222222
41_67_2013-03-29,10195.33808888889
41_67_2013-04-05,10487.40166
41_67_2013-04-12,9843.70672777778
41_67_2013-04-19,9507.540245959597
41_67_2013-04-26,11161.654701515148
41_67_2013-05-03,19095.738162820504
41_67_2013-05-10,18569.783579487175
41_67_2013-05-17,14082.933601141553
41_67_2013-05-24,15051.546833333328
41_67_2013-05-31,13592.537549999997
41_67_2013-06-07,13150.951666666666
41_67_2013-06-14,14230.587483333333
41_67_2013-06-21,13193.598399999993
41_67_2013-06-28,10715.259614474888
41_67_2013-07-05,10586.389966666668
41_67_2013-07-12,8628.092080000004
41_67_2013-07-19,8689.04061666667
41_67_2013-07-26,8337.693350000001
41_71_2012-11-02,4850.895749999998
41_71_2012-11-09,4879.562066666665
41_71_2012-11-16,4943.305166666665
41_71_2012-11-23,38614.32178333334
41_71_2012-11-30,8407.223103333334
41_71_2012-12-07,5165.983899999999
41_71_2012-12-14,5902.031577777776
41_71_2012-12-21,6400.183911111113
41_71_2012-12-28,6708.754216666666
41_71_2013-01-04,5444.015066666665
41_71_2013-01-11,5294.894166666666
41_71_2013-01-18,5193.969476190476
41_71_2013-01-25,5061.8704
41_71_2013-02-01,5246.530692857145
41_71_2013-02-08,5812.367833333334
41_71_2013-02-15,6071.480103968255
41_71_2013-02-22,6221.869644444447
41_71_2013-03-01,5785.207434444446
41_71_2013-03-08,5697.144673333332
41_71_2013-03-15,5395.986236666666
41_71_2013-03-22,6843.675863333332
41_71_2013-03-29,6007.232523333334
41_71_2013-04-05,5396.564259607843
41_71_2013-04-12,5465.535806666668
41_71_2013-04-19,5526.07041777778
41_71_2013-04-26,5755.102413333333
41_71_2013-05-03,5610.307122727271
41_71_2013-05-10,5353.620906060606
41_71_2013-05-17,5579.759466666667
41_71_2013-05-24,5417.220572727272
41_71_2013-05-31,5621.942339393939
41_71_2013-06-07,5734.241449999999
41_71_2013-06-14,6009.077416666666
41_71_2013-06-21,5753.750883333332
41_71_2013-06-28,5880.396549999998
41_71_2013-07-05,6158.197266666666
41_71_2013-07-12,6249.449466666668
41_71_2013-07-19,6277.574783333335
41_71_2013-07-26,6133.442716666667
41_72_2012-11-02,53783.185457575746
41_72_2012-11-09,57454.522699999994
41_72_2012-11-16,61619.97574999998
41_72_2012-11-23,280051.0628
41_72_2012-11-30,105209.08403333336
41_72_2012-12-07,65068.51023333336
41_72_2012-12-14,89007.57405
41_72_2012-12-21,120217.97325000005
41_72_2012-12-28,65773.29139999999
41_72_2013-01-04,46800.39418333332
